Continent,Country,Month,equipment,equipment_code,demand,supply
Africa,Angola,2021-01-01T01:01:01Z,O2 Generator,1,230,2274
Africa,Angola,2021-01-01T01:01:01Z,Mask,2,1968962,433387
Africa,Angola,2021-01-01T01:01:01Z,Ventilators,3,120,632
Africa,Angola,2021-01-01T01:01:01Z,O2 Concentrators,4,541,2984
Africa,Angola,2021-01-01T01:01:01Z,Testing Units,5,29338,108005
Africa,Angola,2021-01-01T01:01:01Z,Pulse Oxymeters,6,4334,868
Africa,Angola,2021-01-01T01:01:01Z,General Medicines,7,1720128,226048
Africa,Angola,2021-01-01T01:01:01Z,PPE Kit,8,174,238
Africa,Angola,2021-02-01T01:01:01Z,oxygen cylinder,0,13818,9909
Africa,Angola,2021-02-01T01:01:01Z,O2 Generator,1,1832,806
Africa,Angola,2021-02-01T01:01:01Z,Mask,2,2555035,225307
Africa,Angola,2021-02-01T01:01:01Z,Ventilators,3,1575,855
Africa,Angola,2021-02-01T01:01:01Z,O2 Concentrators,4,2796,1350
Africa,Angola,2021-02-01T01:01:01Z,Testing Units,5,104115,29588
Africa,Angola,2021-02-01T01:01:01Z,Pulse Oxymeters,6,6900,1160
Africa,Angola,2021-02-01T01:01:01Z,General Medicines,7,5391144,577299
Africa,Angola,2021-02-01T01:01:01Z,PPE Kit,8,5927,8030
Africa,Angola,2021-03-01T01:01:01Z,oxygen cylinder,0,8711,7917
Africa,Angola,2021-03-01T01:01:01Z,O2 Generator,1,1249,1645
Africa,Angola,2021-03-01T01:01:01Z,Mask,2,1929178,533828
Africa,Angola,2021-03-01T01:01:01Z,Ventilators,3,4299,1287
Africa,Angola,2021-03-01T01:01:01Z,O2 Concentrators,4,714,1841
Africa,Angola,2021-03-01T01:01:01Z,Testing Units,5,9560,90255
Africa,Angola,2021-03-01T01:01:01Z,Pulse Oxymeters,6,8138,3304
Africa,Angola,2021-03-01T01:01:01Z,General Medicines,7,5540914,17003
Africa,Angola,2021-03-01T01:01:01Z,PPE Kit,8,14928,5279
Africa,Angola,2021-04-01T01:01:01Z,oxygen cylinder,0,5227,7404
Africa,Angola,2021-04-01T01:01:01Z,O2 Generator,1,4847,876
Africa,Angola,2021-04-01T01:01:01Z,Mask,2,2922878,760465
Africa,Angola,2021-04-01T01:01:01Z,Ventilators,3,2588,882
Africa,Angola,2021-04-01T01:01:01Z,O2 Concentrators,4,5391,1896
Africa,Angola,2021-04-01T01:01:01Z,Testing Units,5,92906,138921
Africa,Angola,2021-04-01T01:01:01Z,Pulse Oxymeters,6,7472,1295
Africa,Angola,2021-04-01T01:01:01Z,General Medicines,7,134794,757689
Africa,Angola,2021-04-01T01:01:01Z,PPE Kit,8,10654,11519
Africa,Angola,2021-05-01T01:01:01Z,oxygen cylinder,0,3693,2707
Africa,Angola,2021-05-01T01:01:01Z,O2 Generator,1,5246,861
Africa,Angola,2021-05-01T01:01:01Z,Mask,2,1106180,24863
Africa,Angola,2021-05-01T01:01:01Z,Ventilators,3,1081,1443
Africa,Angola,2021-05-01T01:01:01Z,O2 Concentrators,4,1482,3243
Africa,Angola,2021-05-01T01:01:01Z,Testing Units,5,191458,45047
Africa,Angola,2021-05-01T01:01:01Z,Pulse Oxymeters,6,12548,212
Africa,Angola,2021-05-01T01:01:01Z,General Medicines,7,9316098,134253
Africa,Angola,2021-05-01T01:01:01Z,PPE Kit,8,12061,4359
Africa,Angola,2021-06-01T01:01:01Z,oxygen cylinder,0,9688,6768
Africa,Angola,2021-06-01T01:01:01Z,O2 Generator,1,4595,76
Africa,Angola,2021-06-01T01:01:01Z,Mask,2,890533,938330
Africa,Angola,2021-06-01T01:01:01Z,Ventilators,3,1406,861
Africa,Angola,2021-06-01T01:01:01Z,O2 Concentrators,4,2507,3221
Africa,Angola,2021-06-01T01:01:01Z,Testing Units,5,168404,15404
Africa,Angola,2021-06-01T01:01:01Z,Pulse Oxymeters,6,15727,14037
Africa,Angola,2021-06-01T01:01:01Z,General Medicines,7,5576801,808034
Africa,Angola,2021-06-01T01:01:01Z,PPE Kit,8,6184,6401
Africa,Angola,2021-07-01T01:01:01Z,oxygen cylinder,0,5726,10213
Africa,Angola,2021-07-01T01:01:01Z,O2 Generator,1,1292,2451
Africa,Angola,2021-07-01T01:01:01Z,Mask,2,1889969,1055498
Africa,Angola,2021-07-01T01:01:01Z,Ventilators,3,439,1414
Africa,Angola,2021-07-01T01:01:01Z,O2 Concentrators,4,7588,4198
Africa,Angola,2021-07-01T01:01:01Z,Testing Units,5,183475,258286
Africa,Angola,2021-07-01T01:01:01Z,Pulse Oxymeters,6,18738,10969
Africa,Angola,2021-07-01T01:01:01Z,General Medicines,7,5337593,876192
Africa,Angola,2021-07-01T01:01:01Z,PPE Kit,8,15001,10566
Africa,Angola,2021-08-01T01:01:01Z,oxygen cylinder,0,7735,12466
Africa,Angola,2021-08-01T01:01:01Z,O2 Generator,1,5616,2798
Africa,Angola,2021-08-01T01:01:01Z,Mask,2,6835687,447029
Africa,Angola,2021-08-01T01:01:01Z,Ventilators,3,5623,739
Africa,Angola,2021-08-01T01:01:01Z,O2 Concentrators,4,4241,2333
Africa,Angola,2021-08-01T01:01:01Z,Testing Units,5,365556,26377
Africa,Angola,2021-08-01T01:01:01Z,Pulse Oxymeters,6,14152,11728
Africa,Angola,2021-08-01T01:01:01Z,General Medicines,7,10534417,709607
Africa,Angola,2021-08-01T01:01:01Z,PPE Kit,8,7896,9813
Africa,Angola,2021-09-01T01:01:01Z,oxygen cylinder,0,13282,10890
Africa,Angola,2021-09-01T01:01:01Z,O2 Generator,1,961,1969
Africa,Angola,2021-09-01T01:01:01Z,Mask,2,2640917,931385
Africa,Angola,2021-09-01T01:01:01Z,Ventilators,3,8137,20
Africa,Angola,2021-09-01T01:01:01Z,O2 Concentrators,4,5831,1628
Africa,Angola,2021-09-01T01:01:01Z,Testing Units,5,109427,223549
Africa,Angola,2021-09-01T01:01:01Z,Pulse Oxymeters,6,3275,6789
Africa,Angola,2021-09-01T01:01:01Z,General Medicines,7,17608194,1746779
Africa,Angola,2021-09-01T01:01:01Z,PPE Kit,8,17818,9069
Africa,Angola,2021-10-01T01:01:01Z,oxygen cylinder,0,2887,1976
Africa,Angola,2021-10-01T01:01:01Z,O2 Generator,1,4500,2466
Africa,Angola,2021-10-01T01:01:01Z,Mask,2,7315815,1127255
Africa,Angola,2021-10-01T01:01:01Z,Ventilators,3,1782,1767
Africa,Angola,2021-10-01T01:01:01Z,O2 Concentrators,4,5130,2070
Africa,Angola,2021-10-01T01:01:01Z,Testing Units,5,392936,197595
Africa,Angola,2021-10-01T01:01:01Z,Pulse Oxymeters,6,19599,5882
Africa,Angola,2021-10-01T01:01:01Z,General Medicines,7,15480072,2124293
Africa,Angola,2021-10-01T01:01:01Z,PPE Kit,8,11750,16914
Africa,Angola,2021-11-01T01:01:01Z,oxygen cylinder,0,11391,9955
Africa,Angola,2021-11-01T01:01:01Z,O2 Generator,1,6339,2883
Africa,Angola,2021-11-01T01:01:01Z,Mask,2,8043875,492597
Africa,Angola,2021-11-01T01:01:01Z,Ventilators,3,8466,1135
Africa,Angola,2021-11-01T01:01:01Z,O2 Concentrators,4,9061,1778
Africa,Angola,2021-11-01T01:01:01Z,Testing Units,5,66710,66433
Africa,Angola,2021-11-01T01:01:01Z,Pulse Oxymeters,6,8229,93
Africa,Angola,2021-11-01T01:01:01Z,General Medicines,7,24332064,1645249
Africa,Angola,2021-11-01T01:01:01Z,PPE Kit,8,12125,17316
Africa,Angola,2021-12-01T01:01:01Z,oxygen cylinder,0,13773,2482
Africa,Angola,2021-12-01T01:01:01Z,O2 Generator,1,6697,4433
Africa,Angola,2021-12-01T01:01:01Z,Mask,2,6386568,914515
Africa,Angola,2021-12-01T01:01:01Z,Ventilators,3,1739,1429
Africa,Angola,2021-12-01T01:01:01Z,O2 Concentrators,4,5267,5887
Africa,Angola,2021-12-01T01:01:01Z,Testing Units,5,304845,228358
Africa,Angola,2021-12-01T01:01:01Z,Pulse Oxymeters,6,21701,14982
Africa,Angola,2021-12-01T01:01:01Z,General Medicines,7,1412534,1005419
Africa,Angola,2021-12-01T01:01:01Z,PPE Kit,8,10281,16285
Africa,Angola,2022-01-01T01:01:01Z,oxygen cylinder,0,3914,7617
Africa,Angola,2022-01-01T01:01:01Z,O2 Generator,1,140,592
Africa,Angola,2022-01-01T01:01:01Z,Mask,2,15380039,2303430
Africa,Angola,2022-01-01T01:01:01Z,Ventilators,3,3965,823
Africa,Angola,2022-01-01T01:01:01Z,O2 Concentrators,4,359,5822
Africa,Angola,2022-01-01T01:01:01Z,Testing Units,5,607518,465837
Africa,Angola,2022-01-01T01:01:01Z,Pulse Oxymeters,6,18626,15890
Africa,Angola,2022-01-01T01:01:01Z,General Medicines,7,16029313,1212124
Africa,Angola,2022-01-01T01:01:01Z,PPE Kit,8,1347,2750
Africa,Angola,2022-02-01T01:01:01Z,oxygen cylinder,0,3497,15787
Africa,Angola,2022-02-01T01:01:01Z,O2 Generator,1,3108,4996
Africa,Angola,2022-02-01T01:01:01Z,Mask,2,7680611,1986818
Africa,Angola,2022-02-01T01:01:01Z,Ventilators,3,11684,2014
Africa,Angola,2022-02-01T01:01:01Z,O2 Concentrators,4,6928,6111
Africa,Angola,2022-02-01T01:01:01Z,Testing Units,5,212727,88486
Africa,Angola,2022-02-01T01:01:01Z,Pulse Oxymeters,6,19015,10391
Africa,Angola,2022-02-01T01:01:01Z,General Medicines,7,440693,1236675
Africa,Angola,2022-02-01T01:01:01Z,PPE Kit,8,24010,3481
Africa,Angola,2022-03-01T01:01:01Z,oxygen cylinder,0,6835,7658
Africa,Angola,2022-03-01T01:01:01Z,O2 Generator,1,7730,3141
Africa,Angola,2022-03-01T01:01:01Z,Mask,2,5033217,2947716
Africa,Angola,2022-03-01T01:01:01Z,Ventilators,3,6912,2599
Africa,Angola,2022-03-01T01:01:01Z,O2 Concentrators,4,7059,533
Africa,Angola,2022-03-01T01:01:01Z,Testing Units,5,332280,58212
Africa,Angola,2022-03-01T01:01:01Z,Pulse Oxymeters,6,11793,7012
Africa,Angola,2022-03-01T01:01:01Z,General Medicines,7,24954422,2816739
Africa,Angola,2022-03-01T01:01:01Z,PPE Kit,8,4913,16196
Africa,Angola,2022-04-01T01:01:01Z,oxygen cylinder,0,15733,7218
Africa,Angola,2022-04-01T01:01:01Z,O2 Generator,1,10714,3566
Africa,Angola,2022-04-01T01:01:01Z,Mask,2,13328571,567998
Africa,Angola,2022-04-01T01:01:01Z,Ventilators,3,14564,1450
Africa,Angola,2022-04-01T01:01:01Z,O2 Concentrators,4,8390,6166
Africa,Angola,2022-04-01T01:01:01Z,Testing Units,5,455829,119482
Africa,Angola,2022-04-01T01:01:01Z,Pulse Oxymeters,6,17107,927
Africa,Angola,2022-04-01T01:01:01Z,General Medicines,7,22910980,2378530
Africa,Angola,2022-04-01T01:01:01Z,PPE Kit,8,3397,18613
Africa,Benin,2020-01-01T01:01:01Z,oxygen cylinder,0,149,386
Africa,Benin,2020-01-01T01:01:01Z,O2 Generator,1,366,89
Africa,Benin,2020-01-01T01:01:01Z,Mask,2,374,622
Africa,Benin,2020-01-01T01:01:01Z,Ventilators,3,65,90
Africa,Benin,2020-01-01T01:01:01Z,O2 Concentrators,4,240,133
Africa,Benin,2020-01-01T01:01:01Z,Testing Units,5,907,495
Africa,Benin,2020-01-01T01:01:01Z,Pulse Oxymeters,6,598,163
Africa,Benin,2020-01-01T01:01:01Z,General Medicines,7,737,343
Africa,Benin,2020-01-01T01:01:01Z,PPE Kit,8,720,30
Africa,Benin,2020-02-01T01:01:01Z,oxygen cylinder,0,1632,946
Africa,Benin,2020-02-01T01:01:01Z,O2 Generator,1,797,236
Africa,Benin,2020-02-01T01:01:01Z,Mask,2,5537,2806
Africa,Benin,2020-02-01T01:01:01Z,Ventilators,3,179,166
Africa,Benin,2020-02-01T01:01:01Z,O2 Concentrators,4,735,167
Africa,Benin,2020-02-01T01:01:01Z,Testing Units,5,1299,1700
Africa,Benin,2020-02-01T01:01:01Z,Pulse Oxymeters,6,1869,1331
Africa,Benin,2020-02-01T01:01:01Z,General Medicines,7,9272,3305
Africa,Benin,2020-02-01T01:01:01Z,PPE Kit,8,1738,969
Africa,Benin,2020-03-01T01:01:01Z,oxygen cylinder,0,1152,1291
Africa,Benin,2020-03-01T01:01:01Z,O2 Generator,1,632,15
Africa,Benin,2020-03-01T01:01:01Z,Mask,2,9676,10454
Africa,Benin,2020-03-01T01:01:01Z,Ventilators,3,490,279
Africa,Benin,2020-03-01T01:01:01Z,O2 Concentrators,4,794,59
Africa,Benin,2020-03-01T01:01:01Z,Testing Units,5,1122,2136
Africa,Benin,2020-03-01T01:01:01Z,Pulse Oxymeters,6,896,1423
Africa,Benin,2020-03-01T01:01:01Z,General Medicines,7,29105,297
Africa,Benin,2020-03-01T01:01:01Z,PPE Kit,8,2186,497
Africa,Benin,2020-04-01T01:01:01Z,oxygen cylinder,0,3380,1040
Africa,Benin,2020-04-01T01:01:01Z,O2 Generator,1,184,793
Africa,Benin,2020-04-01T01:01:01Z,Mask,2,57936,22393
Africa,Benin,2020-04-01T01:01:01Z,Ventilators,3,607,221
Africa,Benin,2020-04-01T01:01:01Z,O2 Concentrators,4,1253,730
Africa,Benin,2020-04-01T01:01:01Z,Testing Units,5,5806,3625
Africa,Benin,2020-04-01T01:01:01Z,Pulse Oxymeters,6,2654,1144
Africa,Benin,2020-04-01T01:01:01Z,General Medicines,7,125926,31859
Africa,Benin,2020-04-01T01:01:01Z,PPE Kit,8,3493,2004
Africa,Benin,2020-05-01T01:01:01Z,oxygen cylinder,0,4024,125
Africa,Benin,2020-05-01T01:01:01Z,O2 Generator,1,1932,510
Africa,Benin,2020-05-01T01:01:01Z,Mask,2,41919,17489
Africa,Benin,2020-05-01T01:01:01Z,Ventilators,3,794,141
Africa,Benin,2020-05-01T01:01:01Z,O2 Concentrators,4,895,1056
Africa,Benin,2020-05-01T01:01:01Z,Testing Units,5,23007,851
Africa,Benin,2020-05-01T01:01:01Z,Pulse Oxymeters,6,3738,873
Africa,Benin,2020-05-01T01:01:01Z,General Medicines,7,76160,17674
Africa,Benin,2020-05-01T01:01:01Z,PPE Kit,8,4300,1505
Africa,Benin,2020-06-01T01:01:01Z,oxygen cylinder,0,775,247
Africa,Benin,2020-06-01T01:01:01Z,O2 Generator,1,2284,1106
Africa,Benin,2020-06-01T01:01:01Z,Mask,2,2809,23884
Africa,Benin,2020-06-01T01:01:01Z,Ventilators,3,76,437
Africa,Benin,2020-06-01T01:01:01Z,O2 Concentrators,4,1709,1494
Africa,Benin,2020-06-01T01:01:01Z,Testing Units,5,35370,9353
Africa,Benin,2020-06-01T01:01:01Z,Pulse Oxymeters,6,1907,2371
Africa,Benin,2020-06-01T01:01:01Z,General Medicines,7,409398,793
Africa,Benin,2020-06-01T01:01:01Z,PPE Kit,8,3215,3307
Africa,Benin,2020-07-01T01:01:01Z,oxygen cylinder,0,5391,4530
Africa,Benin,2020-07-01T01:01:01Z,O2 Generator,1,644,1007
Africa,Benin,2020-07-01T01:01:01Z,Mask,2,256566,7035
Africa,Benin,2020-07-01T01:01:01Z,Ventilators,3,430,591
Africa,Benin,2020-07-01T01:01:01Z,O2 Concentrators,4,621,720
Africa,Benin,2020-07-01T01:01:01Z,Testing Units,5,25835,26151
Africa,Benin,2020-07-01T01:01:01Z,Pulse Oxymeters,6,5792,827
Africa,Benin,2020-07-01T01:01:01Z,General Medicines,7,513391,20333
Africa,Benin,2020-07-01T01:01:01Z,PPE Kit,8,5514,1460
Africa,Benin,2020-08-01T01:01:01Z,oxygen cylinder,0,7469,5244
Africa,Benin,2020-08-01T01:01:01Z,O2 Generator,1,2604,372
Africa,Benin,2020-08-01T01:01:01Z,Mask,2,228185,89768
Africa,Benin,2020-08-01T01:01:01Z,Ventilators,3,1391,667
Africa,Benin,2020-08-01T01:01:01Z,O2 Concentrators,4,1854,1855
Africa,Benin,2020-08-01T01:01:01Z,Testing Units,5,26552,26572
Africa,Benin,2020-08-01T01:01:01Z,Pulse Oxymeters,6,5605,2813
Africa,Benin,2020-08-01T01:01:01Z,General Medicines,7,59150,63384
Africa,Benin,2020-08-01T01:01:01Z,PPE Kit,8,2365,6371
Africa,Benin,2020-09-01T01:01:01Z,oxygen cylinder,0,4961,6038
Africa,Benin,2020-09-01T01:01:01Z,O2 Generator,1,3206,187
Africa,Benin,2020-09-01T01:01:01Z,Mask,2,105868,111641
Africa,Benin,2020-09-01T01:01:01Z,Ventilators,3,581,501
Africa,Benin,2020-09-01T01:01:01Z,O2 Concentrators,4,846,47
Africa,Benin,2020-09-01T01:01:01Z,Testing Units,5,26943,3146
Africa,Benin,2020-09-01T01:01:01Z,Pulse Oxymeters,6,5219,3968
Africa,Benin,2020-09-01T01:01:01Z,General Medicines,7,954317,201747
Africa,Benin,2020-09-01T01:01:01Z,PPE Kit,8,1763,3235
Africa,Benin,2020-10-01T01:01:01Z,oxygen cylinder,0,203,3488
Africa,Benin,2020-10-01T01:01:01Z,O2 Generator,1,1611,1612
Africa,Benin,2020-10-01T01:01:01Z,Mask,2,290849,175694
Africa,Benin,2020-10-01T01:01:01Z,Ventilators,3,2799,779
Africa,Benin,2020-10-01T01:01:01Z,O2 Concentrators,4,3293,1899
Africa,Benin,2020-10-01T01:01:01Z,Testing Units,5,78565,67367
Africa,Benin,2020-10-01T01:01:01Z,Pulse Oxymeters,6,2703,5637
Africa,Benin,2020-10-01T01:01:01Z,General Medicines,7,1594277,195858
Africa,Benin,2020-10-01T01:01:01Z,PPE Kit,8,7174,4645
Africa,Benin,2020-11-01T01:01:01Z,oxygen cylinder,0,992,552
Africa,Benin,2020-11-01T01:01:01Z,O2 Generator,1,2299,684
Africa,Benin,2020-11-01T01:01:01Z,Mask,2,268321,165200
Africa,Benin,2020-11-01T01:01:01Z,Ventilators,3,3579,745
Africa,Benin,2020-11-01T01:01:01Z,O2 Concentrators,4,731,2169
Africa,Benin,2020-11-01T01:01:01Z,Testing Units,5,27941,93618
Africa,Benin,2020-11-01T01:01:01Z,Pulse Oxymeters,6,6169,6478
Africa,Benin,2020-11-01T01:01:01Z,General Medicines,7,1677396,191923
Africa,Benin,2020-11-01T01:01:01Z,PPE Kit,8,2418,6401
Africa,Benin,2020-12-01T01:01:01Z,oxygen cylinder,0,5234,8011
Africa,Benin,2020-12-01T01:01:01Z,O2 Generator,1,1510,2150
Africa,Benin,2020-12-01T01:01:01Z,Mask,2,212243,242536
Africa,Benin,2020-12-01T01:01:01Z,Ventilators,3,2502,635
Africa,Benin,2020-12-01T01:01:01Z,O2 Concentrators,4,1615,627
Africa,Benin,2020-12-01T01:01:01Z,Testing Units,5,4755,107636
Africa,Benin,2020-12-01T01:01:01Z,Pulse Oxymeters,6,4622,3417
Africa,Benin,2020-12-01T01:01:01Z,General Medicines,7,2739772,112229
Africa,Benin,2020-12-01T01:01:01Z,PPE Kit,8,8729,3985
Africa,Benin,2021-01-01T01:01:01Z,oxygen cylinder,0,11149,7657
Africa,Benin,2021-01-01T01:01:01Z,O2 Generator,1,218,1273
Africa,Benin,2021-01-01T01:01:01Z,Mask,2,1639247,422720
Africa,Benin,2021-01-01T01:01:01Z,Ventilators,3,1296,405
Africa,Benin,2021-01-01T01:01:01Z,O2 Concentrators,4,2284,1262
Africa,Benin,2021-01-01T01:01:01Z,Testing Units,5,130249,72861
Africa,Benin,2021-01-01T01:01:01Z,Pulse Oxymeters,6,11626,6965
Africa,Benin,2021-01-01T01:01:01Z,General Medicines,7,2428095,291763
Africa,Benin,2021-01-01T01:01:01Z,PPE Kit,8,10225,9463
Africa,Benin,2021-02-01T01:01:01Z,oxygen cylinder,0,4954,11099
Africa,Benin,2021-02-01T01:01:01Z,O2 Generator,1,5383,2408
Africa,Benin,2021-02-01T01:01:01Z,Mask,2,1782659,184739
Africa,Benin,2021-02-01T01:01:01Z,Ventilators,3,961,168
Africa,Benin,2021-02-01T01:01:01Z,O2 Concentrators,4,3527,3194
Africa,Benin,2021-02-01T01:01:01Z,Testing Units,5,114255,7721
Africa,Benin,2021-02-01T01:01:01Z,Pulse Oxymeters,6,13757,5254
Africa,Benin,2021-02-01T01:01:01Z,General Medicines,7,2358211,679750
Africa,Benin,2021-02-01T01:01:01Z,PPE Kit,8,3699,8300
Africa,Benin,2021-03-01T01:01:01Z,oxygen cylinder,0,7317,3419
Africa,Benin,2021-03-01T01:01:01Z,O2 Generator,1,730,2901
Africa,Benin,2021-03-01T01:01:01Z,Mask,2,714439,327219
Africa,Benin,2021-03-01T01:01:01Z,Ventilators,3,5279,864
Africa,Benin,2021-03-01T01:01:01Z,O2 Concentrators,4,4274,980
Africa,Benin,2021-03-01T01:01:01Z,Testing Units,5,113244,154864
Africa,Benin,2021-03-01T01:01:01Z,Pulse Oxymeters,6,12971,9727
Africa,Benin,2021-03-01T01:01:01Z,General Medicines,7,4738016,1270
Africa,Benin,2021-03-01T01:01:01Z,PPE Kit,8,13522,5401
Africa,Benin,2021-04-01T01:01:01Z,oxygen cylinder,0,15555,6244
Africa,Benin,2021-04-01T01:01:01Z,O2 Generator,1,1671,966
Africa,Benin,2021-04-01T01:01:01Z,Mask,2,2487818,118655
Africa,Benin,2021-04-01T01:01:01Z,Ventilators,3,2593,188
Africa,Benin,2021-04-01T01:01:01Z,O2 Concentrators,4,3545,1465
Africa,Benin,2021-04-01T01:01:01Z,Testing Units,5,163171,124118
Africa,Benin,2021-04-01T01:01:01Z,Pulse Oxymeters,6,457,4337
Africa,Benin,2021-04-01T01:01:01Z,General Medicines,7,7395064,173304
Africa,Benin,2021-04-01T01:01:01Z,PPE Kit,8,9263,6709
Africa,Benin,2021-05-01T01:01:01Z,oxygen cylinder,0,15698,6307
Africa,Benin,2021-05-01T01:01:01Z,O2 Generator,1,2865,3093
Africa,Benin,2021-05-01T01:01:01Z,Mask,2,4687261,208474
Africa,Benin,2021-05-01T01:01:01Z,Ventilators,3,3945,877
Africa,Benin,2021-05-01T01:01:01Z,O2 Concentrators,4,3865,3406
Africa,Benin,2021-05-01T01:01:01Z,Testing Units,5,19301,79562
Africa,Benin,2021-05-01T01:01:01Z,Pulse Oxymeters,6,4684,5439
Africa,Benin,2021-05-01T01:01:01Z,General Medicines,7,608973,253615
Africa,Benin,2021-05-01T01:01:01Z,PPE Kit,8,10728,1557
Africa,Benin,2021-06-01T01:01:01Z,oxygen cylinder,0,3216,10065
Africa,Benin,2021-06-01T01:01:01Z,O2 Generator,1,6813,1962
Africa,Benin,2021-06-01T01:01:01Z,Mask,2,5213281,681483
Africa,Benin,2021-06-01T01:01:01Z,Ventilators,3,1239,1266
Africa,Benin,2021-06-01T01:01:01Z,O2 Concentrators,4,4396,855
Africa,Benin,2021-06-01T01:01:01Z,Testing Units,5,207055,124356
Africa,Benin,2021-06-01T01:01:01Z,Pulse Oxymeters,6,7549,11397
Africa,Benin,2021-06-01T01:01:01Z,General Medicines,7,7201009,1221936
Africa,Benin,2021-06-01T01:01:01Z,PPE Kit,8,17822,12587
Africa,Benin,2021-07-01T01:01:01Z,oxygen cylinder,0,1521,211
Africa,Benin,2021-07-01T01:01:01Z,O2 Generator,1,4978,3342
Africa,Benin,2021-07-01T01:01:01Z,Mask,2,2061169,702982
Africa,Benin,2021-07-01T01:01:01Z,Ventilators,3,4628,1436
Africa,Benin,2021-07-01T01:01:01Z,O2 Concentrators,4,492,3953
Africa,Benin,2021-07-01T01:01:01Z,Testing Units,5,16913,178366
Africa,Benin,2021-07-01T01:01:01Z,Pulse Oxymeters,6,2831,473
Africa,Benin,2021-07-01T01:01:01Z,General Medicines,7,384357,994771
Africa,Benin,2021-07-01T01:01:01Z,PPE Kit,8,11090,4213
Africa,Benin,2021-08-01T01:01:01Z,oxygen cylinder,0,17596,2797
Africa,Benin,2021-08-01T01:01:01Z,O2 Generator,1,6377,2517
Africa,Benin,2021-08-01T01:01:01Z,Mask,2,4762969,665628
Africa,Benin,2021-08-01T01:01:01Z,Ventilators,3,4800,1327
Africa,Benin,2021-08-01T01:01:01Z,O2 Concentrators,4,1569,38
Africa,Benin,2021-08-01T01:01:01Z,Testing Units,5,364036,4084
Africa,Benin,2021-08-01T01:01:01Z,Pulse Oxymeters,6,5484,15618
Africa,Benin,2021-08-01T01:01:01Z,General Medicines,7,12944277,1632490
Africa,Benin,2021-08-01T01:01:01Z,PPE Kit,8,9788,9255
Africa,Benin,2021-09-01T01:01:01Z,oxygen cylinder,0,16876,16373
Africa,Benin,2021-09-01T01:01:01Z,O2 Generator,1,4826,3147
Africa,Benin,2021-09-01T01:01:01Z,Mask,2,1307712,1266874
Africa,Benin,2021-09-01T01:01:01Z,Ventilators,3,6217,2000
Africa,Benin,2021-09-01T01:01:01Z,O2 Concentrators,4,5302,5095
Africa,Benin,2021-09-01T01:01:01Z,Testing Units,5,94241,178109
Africa,Benin,2021-09-01T01:01:01Z,Pulse Oxymeters,6,5135,4407
Africa,Benin,2021-09-01T01:01:01Z,General Medicines,7,305079,687790
Africa,Benin,2021-09-01T01:01:01Z,PPE Kit,8,8430,4530
Africa,Benin,2021-10-01T01:01:01Z,oxygen cylinder,0,15153,11153
Africa,Benin,2021-10-01T01:01:01Z,O2 Generator,1,5102,3643
Africa,Benin,2021-10-01T01:01:01Z,Mask,2,3100626,1663688
Africa,Benin,2021-10-01T01:01:01Z,Ventilators,3,2868,1561
Africa,Benin,2021-10-01T01:01:01Z,O2 Concentrators,4,8466,600
Africa,Benin,2021-10-01T01:01:01Z,Testing Units,5,407897,284364
Africa,Benin,2021-10-01T01:01:01Z,Pulse Oxymeters,6,14527,3661
Africa,Benin,2021-10-01T01:01:01Z,General Medicines,7,19428483,2174661
Africa,Benin,2021-10-01T01:01:01Z,PPE Kit,8,8870,14825
Africa,Benin,2021-11-01T01:01:01Z,oxygen cylinder,0,5957,1474
Africa,Benin,2021-11-01T01:01:01Z,O2 Generator,1,5949,1452
Africa,Benin,2021-11-01T01:01:01Z,Mask,2,8945897,734126
Africa,Benin,2021-11-01T01:01:01Z,Ventilators,3,3854,1647
Africa,Benin,2021-11-01T01:01:01Z,O2 Concentrators,4,145,1
Africa,Benin,2021-11-01T01:01:01Z,Testing Units,5,367013,98095
Africa,Benin,2021-11-01T01:01:01Z,Pulse Oxymeters,6,2725,3412
Africa,Benin,2021-11-01T01:01:01Z,General Medicines,7,1928865,509534
Africa,Benin,2021-11-01T01:01:01Z,PPE Kit,8,22868,13151
Africa,Benin,2021-12-01T01:01:01Z,oxygen cylinder,0,14814,8105
Africa,Benin,2021-12-01T01:01:01Z,O2 Generator,1,1472,3326
Africa,Benin,2021-12-01T01:01:01Z,Mask,2,3484924,1702999
Africa,Benin,2021-12-01T01:01:01Z,Ventilators,3,110,2081
Africa,Benin,2021-12-01T01:01:01Z,O2 Concentrators,4,3554,5993
Africa,Benin,2021-12-01T01:01:01Z,Testing Units,5,255403,428687
Africa,Benin,2021-12-01T01:01:01Z,Pulse Oxymeters,6,22259,13626
Africa,Benin,2021-12-01T01:01:01Z,General Medicines,7,17767031,1031304
Africa,Benin,2021-12-01T01:01:01Z,PPE Kit,8,15070,3309
Africa,Benin,2022-01-01T01:01:01Z,oxygen cylinder,0,22545,14636
Africa,Benin,2022-01-01T01:01:01Z,O2 Generator,1,5958,4046
Africa,Benin,2022-01-01T01:01:01Z,Mask,2,7958252,452920
Africa,Benin,2022-01-01T01:01:01Z,Ventilators,3,1348,730
Africa,Benin,2022-01-01T01:01:01Z,O2 Concentrators,4,2367,2333
Africa,Benin,2022-01-01T01:01:01Z,Testing Units,5,515271,276584
Africa,Benin,2022-01-01T01:01:01Z,Pulse Oxymeters,6,9586,7421
